naca1
 0.9999968     0.0000000
 0.9938296     0.0012634
 0.9830667     0.0034413
 0.9705275     0.0059391
 0.9564961     0.0086825
 0.9414238     0.0115696
 0.9257235     0.0145130
 0.9096806     0.0174544
 0.8934548     0.0203616
 0.8771340     0.0232190
 0.8607599     0.0260174
 0.8443514     0.0287549
 0.8279207     0.0314293
 0.8114734     0.0340405
 0.7950157     0.0365871
 0.7785460     0.0390687
 0.7620666     0.0414861
 0.7455816     0.0438379
 0.7290899     0.0461237
 0.7125935     0.0483432
 0.6960927     0.0504956
 0.6795924     0.0525804
 0.6630930     0.0545946
 0.6465920     0.0565389
 0.6300940     0.0584117
 0.6136016     0.0602111
 0.5971119     0.0619354
 0.5806304     0.0635841
 0.5641572     0.0651535
 0.5476943     0.0666436
 0.5312463     0.0680500
 0.5148104     0.0693711
 0.4983909     0.0706049
 0.4819910     0.0717481
 0.4656136     0.0727978
 0.4492644     0.0737511
 0.4329538     0.0746037
 0.4166902     0.0753521
 0.4005105     0.0759924
 0.3844547     0.0765038
 0.3684921     0.0768652
 0.3525876     0.0770743
 0.3367371     0.0771288
 0.3209455     0.0770246
 0.3052118     0.0767548
 0.2895403     0.0763163
 0.2739375     0.0757031
 0.2584145     0.0749113
 0.2429817     0.0739328
 0.2276450     0.0727626
 0.2124246     0.0713960
 0.1973367     0.0698248
 0.1824017     0.0680442
 0.1676522     0.0660486
 0.1531208     0.0638326
 0.1388618     0.0613973
 0.1249461     0.0587445
 0.1114675     0.0558860
 0.0985472     0.0528440
 0.0863363     0.0496600
 0.0749967     0.0463895
 0.0646710     0.0431022
 0.0554485     0.0398677
 0.0473430     0.0367430
 0.0402955     0.0337618
 0.0342004     0.0309387
 0.0289339     0.0282706
 0.0243745     0.0257447
 0.0204146     0.0233422
 0.0169629     0.0210454
 0.0139464     0.0188356
 0.0113070     0.0166960
 0.0090004     0.0146108
 0.0069926     0.0125671
 0.0052600     0.0105532
 0.0037852     0.0085614
 0.0025590     0.0065861
 0.0015764     0.0046256
 0.0008338     0.0026841
 0.0003292     0.0007697
 0.0000552    -0.0011036
 0.0000000    -0.0029296
 0.0001588    -0.0047608
 0.0005574    -0.0066298
 0.0012129    -0.0085046
 0.0021343    -0.0103647
 0.0033223    -0.0121918
 0.0047763    -0.0139754
 0.0064938    -0.0157139
 0.0084799    -0.0174086
 0.0107460    -0.0190661
 0.0133125    -0.0206943
 0.0162105    -0.0223021
 0.0194831    -0.0238985
 0.0231878    -0.0254920
 0.0273990    -0.0270909
 0.0322100    -0.0287025
 0.0377356    -0.0303298
 0.0441108    -0.0319725
 0.0514831    -0.0336225
 0.0599895    -0.0352623
 0.0697227    -0.0368602
 0.0807004    -0.0383754
 0.0928414    -0.0397665
 0.1059841    -0.0409963
 0.1199372    -0.0420436
 0.1345167    -0.0429021
 0.1495693    -0.0435772
 0.1649799    -0.0440782
 0.1806698    -0.0444202
 0.1965801    -0.0446181
 0.2126693    -0.0446871
 0.2289060    -0.0446404
 0.2452700    -0.0444910
 0.2617424    -0.0442511
 0.2783088    -0.0439310
 0.2949610    -0.0435405
 0.3116876    -0.0430900
 0.3284774    -0.0425866
 0.3453263    -0.0420383
 0.3622207    -0.0414532
 0.3791457    -0.0408373
 0.3960734    -0.0401990
 0.4129432    -0.0395339
 0.4297742    -0.0388197
 0.4466172    -0.0380594
 0.4634729    -0.0372561
 0.4803519    -0.0364132
 0.4972541    -0.0355340
 0.5141813    -0.0346222
 0.5311288    -0.0336813
 0.5480976    -0.0327130
 0.5650871    -0.0317213
 0.5820924    -0.0307084
 0.5991134    -0.0296764
 0.6161464    -0.0286272
 0.6331950    -0.0275617
 0.6502550    -0.0264841
 0.6673230    -0.0253935
 0.6844012    -0.0242926
 0.7014855    -0.0231818
 0.7185767    -0.0220627
 0.7356698    -0.0209358
 0.7527675    -0.0198008
 0.7698692    -0.0186595
 0.7869688    -0.0175124
 0.8040663    -0.0163583
 0.8211624    -0.0151980
 0.8382497    -0.0140319
 0.8553259    -0.0128587
 0.8723789    -0.0116805
 0.8893831    -0.0104968
 0.9062999    -0.0093094
 0.9230384    -0.0081253
 0.9394157    -0.0069567
 0.9551262    -0.0058235
 0.9697083    -0.0047623
 0.9826651    -0.0038091
 0.9937088    -0.0029902
 1.0000000    -0.0025200
